"","QUANTITYORDERED","PRICEEACH","ORDERDATE","MONTH_ID","YEAR_ID","PRODUCTLINE","CUSTOMERNAME","CITY","STATE","COUNTRY"
"837",22,100,"11/5/2003 0:00",11,2003,"Vintage Cars","Rovelli Gifts","Bergamo","","Italy"
"838",21,100,"11/12/2003 0:00",11,2003,"Vintage Cars","Mini Gifts Distributors Ltd.","San Rafael","CA","USA"
"839",22,100,"11/21/2003 0:00",11,2003,"Vintage Cars","Australian Collectables, Ltd","Glen Waverly","Victoria","Australia"
"840",40,100,"12/3/2003 0:00",12,2003,"Vintage Cars","Euro Shopping Channel","Madrid","","Spain"
"841",50,100,"1/26/2004 0:00",1,2004,"Vintage Cars","Corrida Auto Replicas, Ltd","Madrid","","Spain"
"842",29,100,"3/2/2004 0:00",3,2004,"Vintage Cars","Saveley & Henriot, Co.","Lyon","","France"
"843",43,100,"4/29/2004 0:00",4,2004,"Vintage Cars","Euro Shopping Channel","Madrid","","Spain"
"844",24,100,"6/4/2004 0:00",6,2004,"Vintage Cars","Mini Caravy","Strasbourg","","France"
"845",22,100,"8/17/2004 0:00",8,2004,"Vintage Cars","Amica Models & Co.","Torino","","Italy"
"846",43,100,"9/3/2004 0:00",9,2004,"Vintage Cars","Herkku Gifts","Bergen","","Norway"
"847",20,100,"10/11/2004 0:00",10,2004,"Vintage Cars","Auto Assoc. & Cie.","Versailles","","France"
"848",25,100,"10/21/2004 0:00",10,2004,"Vintage Cars","Mini Gifts Distributors Ltd.","San Rafael","CA","USA"
"849",36,100,"11/4/2004 0:00",11,2004,"Vintage Cars","Online Diecast Creations Co.","Nashua","NH","USA"
"850",24,52.67,"11/17/2004 0:00",11,2004,"Vintage Cars","AV Stores, Co.","Manchester","","UK"
"851",21,100,"11/29/2004 0:00",11,2004,"Vintage Cars","Australian Collectors, Co.","Melbourne","Victoria","Australia"
"852",30,100,"12/9/2004 0:00",12,2004,"Vintage Cars","Lyon Souveniers","Paris","","France"
"853",32,94.79,"1/12/2005 0:00",1,2005,"Vintage Cars","Toys4GrownUps.com","Pasadena","CA","USA"
"854",21,47.18,"2/16/2005 0:00",2,2005,"Vintage Cars","Euro Shopping Channel","Madrid","","Spain"
"855",26,78.11,"3/4/2005 0:00",3,2005,"Vintage Cars","Mini Gifts Distributors Ltd.","San Rafael","CA","USA"
"856",35,100,"5/29/2005 0:00",5,2005,"Vintage Cars","Mini Gifts Distributors Ltd.","San Rafael","CA","USA"
"857",26,100,"3/10/2003 0:00",3,2003,"Classic Cars","Motor Mint Distributors Inc.","Philadelphia","PA","USA"
"858",46,100,"5/20/2003 0:00",5,2003,"Classic Cars","Atelier graphique","Nantes","","France"
"859",37,100,"7/10/2003 0:00",7,2003,"Classic Cars","Reims Collectables","Reims","","France"
"860",27,100,"9/11/2003 0:00",9,2003,"Classic Cars","Anna's Decorations, Ltd","North Sydney","NSW","Australia"
"861",23,100,"10/17/2003 0:00",10,2003,"Classic Cars","Heintze Collectables","Aaarhus","","Denmark"
"862",39,100,"11/5/2003 0:00",11,2003,"Classic Cars","Gift Depot Inc.","Bridgewater","CT","USA"
"863",27,100,"11/12/2003 0:00",11,2003,"Classic Cars","Herkku Gifts","Bergen","","Norway"
"864",38,100,"11/20/2003 0:00",11,2003,"Classic Cars","Online Diecast Creations Co.","Nashua","NH","USA"
"865",27,100,"12/2/2003 0:00",12,2003,"Classic Cars","Muscle Machine Inc","NYC","NY","USA"
"866",40,100,"1/16/2004 0:00",1,2004,"Classic Cars","Euro Shopping Channel","Madrid","","Spain"
"867",24,100,"2/26/2004 0:00",2,2004,"Classic Cars","Collectable Mini Designs Co.","San Diego","CA","USA"
"868",44,100,"4/13/2004 0:00",4,2004,"Classic Cars","Mini Caravy","Strasbourg","","France"
"869",37,100,"6/1/2004 0:00",6,2004,"Classic Cars","UK Collectables, Ltd.","Liverpool","","UK"
"870",20,100,"7/6/2004 0:00",7,2004,"Classic Cars","L'ordine Souveniers","Reggio Emilia","","Italy"
"871",39,100,"8/6/2004 0:00",8,2004,"Classic Cars","Signal Gift Stores","Las Vegas","NV","USA"
"872",44,100,"8/30/2004 0:00",8,2004,"Classic Cars","Vida Sport, Ltd","Gensve","","Switzerland"
"873",22,100,"10/5/2003 0:00",10,2003,"Classic Cars","Norway Gifts By Mail, Co.","Oslo","","Norway"
"874",43,100,"10/16/2004 0:00",10,2004,"Classic Cars","Euro Shopping Channel","Madrid","","Spain"
"875",27,100,"11/4/2004 0:00",11,2004,"Classic Cars","FunGiftIdeas.com","New Bedford","MA","USA"
"876",26,64.9,"11/17/2004 0:00",11,2004,"Classic Cars","Motor Mint Distributors Inc.","Philadelphia","PA","USA"
"877",25,52.32,"11/24/2004 0:00",11,2004,"Classic Cars","Reims Collectables","Reims","","France"
"878",49,100,"1/10/2005 0:00",1,2005,"Classic Cars","Royale Belge","Charleroi","","Belgium"
"879",29,100,"2/10/2005 0:00",2,2005,"Classic Cars","Euro Shopping Channel","Madrid","","Spain"
"880",41,100,"4/22/2005 0:00",4,2005,"Classic Cars","The Sharp Gifts Warehouse","San Jose","CA","USA"
"881",55,100,"5/17/2005 0:00",5,2005,"Classic Cars","Salzburg Collectables","Salzburg","","Austria"
"882",27,83.07,"1/29/2003 0:00",1,2003,"Vintage Cars","Baane Mini Imports","Stavern","","Norway"
"883",23,100,"3/24/2003 0:00",3,2003,"Vintage Cars","Volvo Model Replicas, Co","Lule","","Sweden"
"884",31,90.17,"5/28/2003 0:00",5,2003,"Vintage Cars","Corrida Auto Replicas, Ltd","Madrid","","Spain"
"885",46,100,"7/16/2003 0:00",7,2003,"Vintage Cars","Souveniers And Things Co.","Chatswood","NSW","Australia"
"886",47,91.18,"9/19/2003 0:00",9,2003,"Vintage Cars","Dragon Souveniers, Ltd.","Singapore","","Singapore"
"887",31,100,"10/20/2003 0:00",10,2003,"Vintage Cars","Classic Legends Inc.","NYC","NY","USA"
"888",46,100,"11/6/2003 0:00",11,2003,"Vintage Cars","Australian Gift Network, Co","South Brisbane","Queensland","Australia"
"889",37,89.15,"11/13/2003 0:00",11,2003,"Vintage Cars","Classic Gift Ideas, Inc","Philadelphia","PA","USA"
"890",28,93.21,"11/21/2003 0:00",11,2003,"Vintage Cars","Australian Collectables, Ltd","Glen Waverly","Victoria","Australia"
"891",37,90.17,"12/5/2003 0:00",12,2003,"Vintage Cars","Canadian Gift Exchange Network","Vancouver","BC","Canada"
"892",49,100,"1/29/2004 0:00",1,2004,"Vintage Cars","West Coast Collectables Co.","Burbank","CA","USA"
"893",24,100,"3/10/2004 0:00",3,2004,"Vintage Cars","Cambridge Collectables Co.","Cambridge","MA","USA"
"894",30,100,"4/29/2004 0:00",4,2004,"Vintage Cars","Euro Shopping Channel","Madrid","","Spain"
"895",50,88.14,"6/14/2004 0:00",6,2004,"Vintage Cars","The Sharp Gifts Warehouse","San Jose","CA","USA"
"896",31,96.24,"7/19/2004 0:00",7,2004,"Vintage Cars","Souveniers And Things Co.","Chatswood","NSW","Australia"
"897",46,100,"8/17/2004 0:00",8,2004,"Vintage Cars","Amica Models & Co.","Torino","","Italy"
"898",47,100,"9/8/2004 0:00",9,2004,"Vintage Cars","Scandinavian Gift Ideas","Boras","","Sweden"
"899",46,100,"10/11/2004 0:00",10,2004,"Vintage Cars","Auto Assoc. & Cie.","Versailles","","France"
"900",37,100,"10/21/2004 0:00",10,2004,"Vintage Cars","Mini Gifts Distributors Ltd.","San Rafael","CA","USA"
"901",33,100,"11/4/2004 0:00",11,2004,"Vintage Cars","Online Diecast Creations Co.","Nashua","NH","USA"
"902",31,90.17,"11/18/2004 0:00",11,2004,"Vintage Cars","Mini Wheels Co.","San Francisco","CA","USA"
"903",48,100,"11/29/2004 0:00",11,2004,"Vintage Cars","Australian Collectors, Co.","Melbourne","Victoria","Australia"
"904",41,87.13,"12/10/2004 0:00",12,2004,"Vintage Cars","Mini Gifts Distributors Ltd.","San Rafael","CA","USA"
"905",42,100,"1/20/2005 0:00",1,2005,"Vintage Cars","Collectables For Less Inc.","Brickhaven","MA","USA"
"906",41,100,"2/17/2005 0:00",2,2005,"Vintage Cars","Corporate Gift Ideas Co.","San Francisco","CA","USA"
"907",32,45.25,"3/9/2005 0:00",3,2005,"Vintage Cars","Anna's Decorations, Ltd","North Sydney","NSW","Australia"
"908",10,88.14,"5/30/2005 0:00",5,2005,"Vintage Cars","Petit Auto","Bruxelles","","Belgium"
"909",35,57.46,"1/29/2003 0:00",1,2003,"Vintage Cars","Baane Mini Imports","Stavern","","Norway"
"910",28,64.33,"3/25/2003 0:00",3,2003,"Vintage Cars","Mini Wheels Co.","San Francisco","CA","USA"
"911",46,73.7,"5/28/2003 0:00",5,2003,"Vintage Cars","Corrida Auto Replicas, Ltd","Madrid","","Spain"
"912",20,71.2,"7/16/2003 0:00",7,2003,"Vintage Cars","Souveniers And Things Co.","Chatswood","NSW","Australia"
"913",30,49.97,"9/19/2003 0:00",9,2003,"Vintage Cars","Dragon Souveniers, Ltd.","Singapore","","Singapore"
"914",48,69.96,"10/20/2003 0:00",10,2003,"Vintage Cars","Classic Legends Inc.","NYC","NY","USA"
"915",28,53.72,"11/5/2003 0:00",11,2003,"Vintage Cars","Rovelli Gifts","Bergamo","","Italy"
"916",39,68.08,"11/13/2003 0:00",11,2003,"Vintage Cars","Classic Gift Ideas, Inc","Philadelphia","PA","USA"
"917",24,51.84,"11/21/2003 0:00",11,2003,"Vintage Cars","Australian Collectables, Ltd","Glen Waverly","Victoria","Australia"
"918",28,67.46,"12/5/2003 0:00",12,2003,"Vintage Cars","Canadian Gift Exchange Network","Vancouver","BC","Canada"
"919",31,58.71,"1/29/2004 0:00",1,2004,"Vintage Cars","West Coast Collectables Co.","Burbank","CA","USA"
"920",45,63.71,"3/10/2004 0:00",3,2004,"Vintage Cars","Cambridge Collectables Co.","Cambridge","MA","USA"
"921",24,58.09,"4/29/2004 0:00",4,2004,"Vintage Cars","Euro Shopping Channel","Madrid","","Spain"
"922",49,53.72,"6/14/2004 0:00",6,2004,"Vintage Cars","The Sharp Gifts Warehouse","San Jose","CA","USA"
"923",32,63.08,"7/16/2004 0:00",7,2004,"Vintage Cars","Salzburg Collectables","Salzburg","","Austria"
"924",43,68.71,"8/17/2004 0:00",8,2004,"Vintage Cars","Amica Models & Co.","Torino","","Italy"
"925",37,50.59,"9/8/2004 0:00",9,2004,"Vintage Cars","Scandinavian Gift Ideas","Boras","","Sweden"
"926",24,64.96,"10/11/2004 0:00",10,2004,"Vintage Cars","Auto Assoc. & Cie.","Versailles","","France"
"927",35,53.72,"10/21/2004 0:00",10,2004,"Vintage Cars","Mini Gifts Distributors Ltd.","San Rafael","CA","USA"
"928",41,29.87,"11/4/2004 0:00",11,2004,"Vintage Cars","Online Diecast Creations Co.","Nashua","NH","USA"
"929",26,100,"11/17/2004 0:00",11,2004,"Vintage Cars","AV Stores, Co.","Manchester","","UK"
"930",34,64.96,"11/29/2004 0:00",11,2004,"Vintage Cars","Australian Collectors, Co.","Melbourne","Victoria","Australia"
"931",49,70.58,"12/10/2004 0:00",12,2004,"Vintage Cars","Mini Gifts Distributors Ltd.","San Rafael","CA","USA"
"932",28,44.21,"1/20/2005 0:00",1,2005,"Vintage Cars","Collectables For Less Inc.","Brickhaven","MA","USA"
"933",40,68.08,"2/17/2005 0:00",2,2005,"Vintage Cars","Corporate Gift Ideas Co.","San Francisco","CA","USA"
"934",37,59.96,"3/10/2005 0:00",3,2005,"Vintage Cars","Mini Auto Werke","Graz","","Austria"
"935",31,53.72,"5/30/2005 0:00",5,2005,"Vintage Cars","Petit Auto","Bruxelles","","Belgium"
"936",41,83.44,"2/17/2003 0:00",2,2003,"Ships","Rovelli Gifts","Bergamo","","Italy"
"937",21,89.46,"4/28/2003 0:00",4,2003,"Ships","Salzburg Collectables","Salzburg","","Austria"
"938",40,96.34,"6/16/2003 0:00",6,2003,"Ships","Auto-Moto Classics Inc.","Brickhaven","MA","USA"
"939",46,74.84,"8/10/2003 0:00",8,2003,"Ships","Mini Creations Ltd.","New Bedford","MA","USA"
"940",44,79.14,"10/6/2003 0:00",10,2003,"Ships","Toys of Finland, Co.","Helsinki","","Finland"
"941",46,73.12,"10/23/2003 0:00",10,2003,"Ships","Scandinavian Gift Ideas","Boras","","Sweden"
"942",41,81.72,"11/8/2003 0:00",11,2003,"Ships","Alpha Cognac","Toulouse","","France"
"943",32,89.46,"11/14/2003 0:00",11,2003,"Ships","Double Decker Gift Stores, Ltd","London","","UK"
"944",46,87.74,"11/26/2003 0:00",11,2003,"Ships","Enaco Distributors","Barcelona","","Spain"
"945",28,100,"1/9/2004 0:00",1,2004,"Ships","Men 'R' US Retailers, Ltd.","Los Angeles","CA","USA"
"946",49,94.62,"2/19/2004 0:00",2,2004,"Ships","Collectable Mini Designs Co.","San Diego","CA","USA"
"947",21,73.98,"5/7/2004 0:00",5,2004,"Ships","Land of Toys Inc.","NYC","NY","USA"
"948",32,84.3,"6/24/2004 0:00",6,2004,"Ships","Euro Shopping Channel","Madrid","","Spain"
"949",34,98.06,"7/21/2004 0:00",7,2004,"Ships","Petit Auto","Bruxelles","","Belgium"
"950",21,98.06,"8/20/2004 0:00",8,2004,"Ships","Royal Canadian Collectables, Ltd.","Tsawassen","BC","Canada"
"951",21,96.34,"9/15/2004 0:00",9,2004,"Ships","Bavarian Collectables Imports, Co.","Munich","","Germany"
"952",31,83.44,"10/14/2004 0:00",10,2004,"Ships","Classic Gift Ideas, Inc","Philadelphia","PA","USA"
"953",21,94.62,"11/1/2004 0:00",11,2004,"Ships","giftsbymail.co.uk","Cowes","Isle of Wight","UK"
"954",25,45.86,"11/10/2004 0:00",11,2004,"Ships","Danish Wholesale Imports","Kobenhavn","","Denmark"
"955",28,82.58,"11/22/2004 0:00",11,2004,"Ships","Royale Belge","Charleroi","","Belgium"
"956",43,64.97,"12/2/2004 0:00",12,2004,"Ships","Euro Shopping Channel","Madrid","","Spain"
"957",22,86.74,"1/31/2005 0:00",1,2005,"Ships","Oulu Toy Supplies, Inc.","Oulu","","Finland"
"958",37,93.01,"3/1/2005 0:00",3,2005,"Ships","Euro Shopping Channel","Madrid","","Spain"
"959",28,72.26,"3/30/2005 0:00",3,2005,"Ships","Reims Collectables","Reims","","France"
"960",30,74.84,"4/1/2005 0:00",4,2005,"Ships","The Sharp Gifts Warehouse","San Jose","CA","USA"
"961",44,73.98,"5/6/2005 0:00",5,2005,"Ships","Gifts4AllAges.com","Boston","MA","USA"
"962",25,100,"1/29/2003 0:00",1,2003,"Vintage Cars","Baane Mini Imports","Stavern","","Norway"
"963",43,100,"3/25/2003 0:00",3,2003,"Vintage Cars","Mini Wheels Co.","San Francisco","CA","USA"
"964",30,97.39,"5/28/2003 0:00",5,2003,"Vintage Cars","Corrida Auto Replicas, Ltd","Madrid","","Spain"
"965",20,90.06,"7/16/2003 0:00",7,2003,"Vintage Cars","Souveniers And Things Co.","Chatswood","NSW","Australia"
"966",26,100,"9/19/2003 0:00",9,2003,"Vintage Cars","Dragon Souveniers, Ltd.","Singapore","","Singapore"
"967",40,100,"10/20/2003 0:00",10,2003,"Vintage Cars","Classic Legends Inc.","NYC","NY","USA"
"968",31,89.01,"11/5/2003 0:00",11,2003,"Vintage Cars","Rovelli Gifts","Bergamo","","Italy"
"969",22,100,"11/13/2003 0:00",11,2003,"Vintage Cars","Classic Gift Ideas, Inc","Philadelphia","PA","USA"
"970",23,100,"11/21/2003 0:00",11,2003,"Vintage Cars","Australian Collectables, Ltd","Glen Waverly","Victoria","Australia"
"971",30,100,"12/5/2003 0:00",12,2003,"Vintage Cars","Canadian Gift Exchange Network","Vancouver","BC","Canada"
"972",49,100,"1/29/2004 0:00",1,2004,"Vintage Cars","West Coast Collectables Co.","Burbank","CA","USA"
"973",31,100,"3/10/2004 0:00",3,2004,"Vintage Cars","Cambridge Collectables Co.","Cambridge","MA","USA"
"974",29,100,"4/29/2004 0:00",4,2004,"Vintage Cars","Euro Shopping Channel","Madrid","","Spain"
"975",37,84.82,"6/14/2004 0:00",6,2004,"Vintage Cars","The Sharp Gifts Warehouse","San Jose","CA","USA"
"976",38,100,"7/19/2004 0:00",7,2004,"Vintage Cars","Souveniers And Things Co.","Chatswood","NSW","Australia"
"977",29,100,"8/17/2004 0:00",8,2004,"Vintage Cars","Amica Models & Co.","Torino","","Italy"
"978",23,100,"9/8/2004 0:00",9,2004,"Vintage Cars","Scandinavian Gift Ideas","Boras","","Sweden"
"979",26,85.87,"10/11/2004 0:00",10,2004,"Vintage Cars","Auto Assoc. & Cie.","Versailles","","France"
"980",38,100,"10/21/2004 0:00",10,2004,"Vintage Cars","Mini Gifts Distributors Ltd.","San Rafael","CA","USA"
"981",48,47.04,"11/4/2004 0:00",11,2004,"Vintage Cars","Online Diecast Creations Co.","Nashua","NH","USA"
"982",40,39.8,"11/17/2004 0:00",11,2004,"Vintage Cars","AV Stores, Co.","Manchester","","UK"
"983",45,100,"11/29/2004 0:00",11,2004,"Vintage Cars","Australian Collectors, Co.","Melbourne","Victoria","Australia"
"984",44,100,"12/10/2004 0:00",12,2004,"Vintage Cars","Mini Gifts Distributors Ltd.","San Rafael","CA","USA"
"985",21,94.22,"1/20/2005 0:00",1,2005,"Vintage Cars","Collectables For Less Inc.","Brickhaven","MA","USA"
"986",35,100,"2/17/2005 0:00",2,2005,"Vintage Cars","Corporate Gift Ideas Co.","San Francisco","CA","USA"
"987",29,86.92,"3/10/2005 0:00",3,2005,"Vintage Cars","Mini Auto Werke","Graz","","Austria"
"988",21,84.82,"5/30/2005 0:00",5,2005,"Vintage Cars","Petit Auto","Bruxelles","","Belgium"
"989",22,100,"2/11/2003 0:00",2,2003,"Vintage Cars","Danish Wholesale Imports","Kobenhavn","","Denmark"
"990",26,100,"4/16/2003 0:00",4,2003,"Vintage Cars","Dragon Souveniers, Ltd.","Singapore","","Singapore"
"991",41,100,"6/6/2003 0:00",6,2003,"Vintage Cars","Euro Shopping Channel","Madrid","","Spain"
"992",47,100,"8/8/2003 0:00",8,2003,"Vintage Cars","Mini Gifts Distributors Ltd.","San Rafael","CA","USA"
"993",31,100,"9/28/2003 0:00",9,2003,"Vintage Cars","Euro Shopping Channel","Madrid","","Spain"
"994",43,100,"10/21/2003 0:00",10,2003,"Vintage Cars","FunGiftIdeas.com","New Bedford","MA","USA"
"995",23,100,"11/7/2003 0:00",11,2003,"Vintage Cars","CAF Imports","Madrid","","Spain"
"996",28,100,"11/14/2003 0:00",11,2003,"Vintage Cars","Mini Creations Ltd.","New Bedford","MA","USA"
"997",49,100,"11/26/2003 0:00",11,2003,"Vintage Cars","Super Scale Inc.","New Haven","CT","USA"
"998",24,100,"1/2/2004 0:00",1,2004,"Vintage Cars","Saveley & Henriot, Co.","Lyon","","France"
"999",33,100,"2/18/2004 0:00",2,2004,"Vintage Cars","Petit Auto","Bruxelles","","Belgium"
"1000",22,100,"3/20/2004 0:00",3,2004,"Vintage Cars","giftsbymail.co.uk","Cowes","Isle of Wight","UK"
"1001",32,100,"5/7/2004 0:00",5,2004,"Vintage Cars","Land of Toys Inc.","NYC","NY","USA"
"1002",40,100,"7/21/2004 0:00",7,2004,"Vintage Cars","Petit Auto","Bruxelles","","Belgium"
"1003",43,100,"8/20/2004 0:00",8,2004,"Vintage Cars","Mini Gifts Distributors Ltd.","San Rafael","CA","USA"
"1004",24,100,"9/9/2004 0:00",9,2004,"Vintage Cars","Amica Models & Co.","Torino","","Italy"
"1005",32,100,"10/14/2004 0:00",10,2004,"Vintage Cars","AV Stores, Co.","Manchester","","UK"
"1006",20,100,"10/22/2004 0:00",10,2004,"Vintage Cars","Heintze Collectables","Aaarhus","","Denmark"
"1007",24,69.12,"11/5/2004 0:00",11,2004,"Vintage Cars","Baane Mini Imports","Stavern","","Norway"
"1008",48,100,"11/20/2004 0:00",11,2004,"Vintage Cars","La Corne D'abondance, Co.","Paris","","France"
"1009",44,100,"12/2/2004 0:00",12,2004,"Vintage Cars","Euro Shopping Channel","Madrid","","Spain"
"1010",28,100,"1/26/2005 0:00",1,2005,"Vintage Cars","Tokyo Collectables, Ltd","Minato-ku","Tokyo","Japan"
"1011",24,61.52,"2/22/2005 0:00",2,2005,"Vintage Cars","Euro Shopping Channel","Madrid","","Spain"
"1012",33,100,"3/23/2005 0:00",3,2005,"Vintage Cars","Mini Gifts Distributors Ltd.","San Rafael","CA","USA"
"1013",41,100,"5/6/2005 0:00",5,2005,"Vintage Cars","Gifts4AllAges.com","Boston","MA","USA"
"1014",23,100,"1/31/2003 0:00",1,2003,"Classic Cars","Euro Shopping Channel","Madrid","","Spain"
"1015",46,100,"3/10/2003 0:00",3,2003,"Classic Cars","Motor Mint Distributors Inc.","Philadelphia","PA","USA"
"1016",48,100,"4/1/2003 0:00",4,2003,"Classic Cars","La Corne D'abondance, Co.","Paris","","France"
"1017",25,100,"5/8/2003 0:00",5,2003,"Classic Cars","Marseille Mini Autos","Marseille","","France"
"1018",22,100,"6/3/2003 0:00",6,2003,"Classic Cars","Muscle Machine Inc","NYC","NY","USA"
"1019",41,100,"7/4/2003 0:00",7,2003,"Classic Cars","Alpha Cognac","Toulouse","","France"
"1020",34,100,"8/1/2003 0:00",8,2003,"Classic Cars","Suominen Souveniers","Espoo","","Finland"
"1021",32,100,"9/11/2003 0:00",9,2003,"Classic Cars","Anna's Decorations, Ltd","North Sydney","NSW","Australia"
"1022",21,100,"9/21/2003 0:00",9,2003,"Classic Cars","Oulu Toy Supplies, Inc.","Oulu","","Finland"
"1023",20,100,"10/11/2003 0:00",10,2003,"Classic Cars","Men 'R' US Retailers, Ltd.","Los Angeles","CA","USA"
"1024",47,100,"10/22/2003 0:00",10,2003,"Classic Cars","Dragon Souveniers, Ltd.","Singapore","","Singapore"
"1025",39,100,"11/5/2003 0:00",11,2003,"Classic Cars","Quebec Home Shopping Network","Montreal","Quebec","Canada"
"1026",29,100,"11/6/2003 0:00",11,2003,"Classic Cars","Stylish Desk Decors, Co.","London","","UK"
"1027",45,100,"11/12/2003 0:00",11,2003,"Classic Cars","Herkku Gifts","Bergen","","Norway"
"1028",28,100,"11/14/2003 0:00",11,2003,"Classic Cars","Iberia Gift Imports, Corp.","Sevilla","","Spain"
"1029",26,100,"11/20/2003 0:00",11,2003,"Classic Cars","Online Diecast Creations Co.","Nashua","NH","USA"
"1030",50,100,"11/25/2003 0:00",11,2003,"Classic Cars","Mini Classics","White Plains","NY","USA"
"1031",48,100,"12/2/2003 0:00",12,2003,"Classic Cars","Euro Shopping Channel","Madrid","","Spain"
"1032",25,100,"12/9/2003 0:00",12,2003,"Classic Cars","Diecast Collectables","Boston","MA","USA"
"1033",40,100,"1/16/2004 0:00",1,2004,"Classic Cars","Euro Shopping Channel","Madrid","","Spain"
"1034",43,100,"2/22/2004 0:00",2,2004,"Classic Cars","Vida Sport, Ltd","Gensve","","Switzerland"
"1035",22,100,"3/11/2004 0:00",3,2004,"Classic Cars","Mini Gifts Distributors Ltd.","San Rafael","CA","USA"
"1036",47,100,"4/12/2004 0:00",4,2004,"Classic Cars","Oulu Toy Supplies, Inc.","Oulu","","Finland"
"1037",36,100,"5/5/2004 0:00",5,2004,"Classic Cars","Euro Shopping Channel","Madrid","","Spain"
"1038",40,100,"6/1/2004 0:00",6,2004,"Classic Cars","UK Collectables, Ltd.","Liverpool","","UK"
"1039",27,100,"6/15/2004 0:00",6,2004,"Classic Cars","Handji Gifts& Co","Singapore","","Singapore"
"1040",29,100,"7/6/2004 0:00",7,2004,"Classic Cars","L'ordine Souveniers","Reggio Emilia","","Italy"
"1041",20,100,"7/20/2004 0:00",7,2004,"Classic Cars","Mini Gifts Distributors Ltd.","San Rafael","CA","USA"
"1042",42,100,"8/6/2004 0:00",8,2004,"Classic Cars","Signal Gift Stores","Las Vegas","NV","USA"
"1043",25,100,"8/19/2004 0:00",8,2004,"Classic Cars","Diecast Classics Inc.","Allentown","PA","USA"
